Nome: JOAO PESSOA
Codigo Estacao: 82798
Latitude: -7.09527777
Longitude: -34.8486111
Altitude: 9.67
Situacao: Operante
Data Inicial: 2001-01-01
Data Final: 2021-03-21
Periodicidade da Medicao: Diaria

Data Medicao;INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2017-02-09;9.4;0;33;28.82;23.5;75.25;1.966667;
2017-02-10;7.9;0;32.8;28.94;25.7;73.25;3.333333;
2017-02-11;0;0;31.4;28.08;24.4;79.5;2.2;
2017-02-12;7.8;2.4;32;28.18;24.5;69.25;3.1;
2017-02-13;6.6;0;32.3;27.8;22.9;74;3.333333;
2017-02-14;1.8;.1;31.8;28.18;24.9;76.25;3.066667;
2017-02-15;8.6;.1;32.8;28.58;24.9;71;3.5;
2017-02-16;9.3;0;32.8;27.98;22.7;72;3.033333;
2017-02-17;8.1;0;32.3;27.96;22.5;70.5;2.933333;
2017-02-18;4.6;0;31.6;28.38;23.9;74.25;2.5;
2017-02-19;7.9;11.8;32.2;28.42;23.7;75.25;3.1;
2017-02-20;8.2;1.6;32;27.94;22.7;76.75;2.466667;
2017-02-21;8.9;1.4;32.4;28.42;24.1;73.5;2.4;
2017-02-22;7.1;0;32.2;28.26;24.7;78.25;3.3;
2017-02-23;9;1;33.3;28.64;24.7;73.75;2.633333;
2017-02-24;7.5;11;32.4;27.74;22.7;78.25;2.866667;
2017-02-25;9.2;.4;32.4;28.1;22.7;73;2.633333;
2017-02-26;8.1;10.5;32.2;27.58;22.3;79.25;2.4;
2017-02-27;8.8;0;33;29.02;24.7;76.25;2.866667;
2017-02-28;1.8;0;31.2;27.66;24.9;81.75;2.633333;
2017-03-01;.6;12.4;30.4;26.9;22.9;88;2.033333;
2017-03-02;2.8;2.2;31.2;28.14;24.1;78.5;3.3;
2017-03-03;8.7;21.6;32.2;27.72;21.8;77;3.066667;
2017-03-04;5.2;.1;31.4;27.42;22.7;79.5;2.6;
2017-03-05;9;2.8;32;28.34;24.3;76.5;2.733333;
2017-03-06;6.7;0;32;28.34;25.3;80.5;3.066667;
2017-03-07;6.4;1.2;32.4;28.78;25.3;77.25;2.433333;
2017-03-08;8.9;0;32.8;29.02;25.1;74.25;2.2;
2017-03-09;7.6;0;32.4;29.06;25.7;75;2.5;
2017-03-10;6.8;1;32.8;28.58;24.1;76.75;2.933333;
2017-03-11;6.6;0;31.6;27.16;22;79;1.7;
2017-03-12;1;12.6;31;26.18;22.3;89.25;.933333;
2017-03-13;4.6;45.2;32;27.48;21.4;77.75;2.766667;
2017-03-14;4.6;0;31.8;28.7;22.7;77;3.066667;
2017-03-15;3.2;18.4;31.8;27.64;21.4;77;2.966667;
2017-03-16;7.9;18;31.4;27.48;21.4;78.75;1.533333;
2017-03-17;7.7;.2;32.2;27.72;21.8;76.75;1.633333;
2017-03-18;5.5;0;31.8;28.06;22.3;72.25;2.966667;
2017-03-19;7.6;.2;32.2;27.6;22.4;79.25;2.033333;
2017-03-20;8.4;.5;32.4;28.26;23.5;70.75;2.166667;
2017-03-21;7.3;0;32.8;28.26;22.5;76;2.966667;
2017-03-22;5.9;1.4;32.6;28.42;23.5;76.5;3.4;
2017-03-23;6.4;1.8;32.9;27.84;22.7;75.25;2.4;
2017-03-24;5.9;0;32.4;28.58;22.3;68;2.3;
2017-03-25;8.3;0;32.8;28.58;22.3;71.5;2.4;
2017-03-26;9;2.4;33;28.74;23.1;73;2.966667;
2017-03-27;7.6;0;33;28.82;23.7;73;2.2;
2017-03-28;8.6;0;33.2;28.82;23.1;73.25;1.766667;
2017-03-29;8;.1;33.2;28.62;22.3;76.25;2.4;
2017-03-30;7.7;0;33.4;29.46;25.5;75.75;2.8;
2017-03-31;7.4;3.4;33;28.58;23.7;76.5;2.566667;
2017-04-01;7.1;0;32.8;28.26;23.5;79.5;1.966667;
2017-04-02;.5;20.2;30.6;26.72;20.6;83.75;1.733333;
2017-04-03;8.1;.4;32.4;28.58;23.5;71.25;2.5;
2017-04-04;9.4;.4;32.8;28.42;22.7;79.25;1.866667;
2017-04-05;7;9.9;32.2;28.3;23.1;74.25;1.9;
2017-04-06;7.3;3.2;32.4;28.5;24.5;72;3.633333;
2017-04-07;9;.8;33.5;28.58;21.6;67.75;2.966667;
2017-04-08;9.2;0;33;28.22;22.5;73.75;2.266667;
2017-04-09;9.2;1.6;32.4;27.9;22.7;76.25;1.966667;
2017-04-10;1.6;2.2;32;27.22;22.1;83.5;1.966667;
2017-04-11;.9;21.3;29.6;25.36;21.8;92.25;1.366667;
2017-04-12;7.7;26.4;32.1;27.98;21.8;77.25;1.633333;
2017-04-13;.9;71;32.6;27.16;21.8;84.75;1.266667;
2017-04-14;8.7;12;32.4;28.38;22.3;76;3.633333;
2017-04-15;9.4;1;32.2;28.82;24.7;72.25;3.3;
2017-04-16;9.6;0;32.8;28.36;24.6;78.5;2.366667;
2017-04-17;5.6;21.8;31.6;26.48;21.6;84.5;1.8;
2017-04-18;9.5;1;32.2;27.8;21;76;2.533333;
2017-04-19;8.2;1.4;32.4;27.74;22.3;71.5;3.2;
2017-04-20;9.4;0;32.6;27.28;20.8;74.5;2.733333;
2017-04-21;9.6;.2;32.4;27.6;20.8;76.25;1.733333;
2017-04-22;3.5;0;31.4;27.58;22.7;81.75;2.1;
2017-04-23;4.7;1.8;32;28.22;22.9;72.75;2.933333;
2017-04-24;7;1.3;32.4;28.14;24.1;73;1.8;
2017-04-25;6.8;9;31.6;27.48;21.2;76;1.366667;
2017-04-26;7.5;2.8;32.4;27.72;21.6;74.25;2.833333;
2017-04-27;7.7;0;32.2;28.14;22.5;76.25;3.066667;
2017-04-28;7.1;8;32;27.3;22.5;80.75;1.966667;
2017-04-29;8.5;2.8;32.4;27.12;21.8;78.75;1.7;
2017-04-30;1.1;56.4;30.4;26.24;21.6;82;1.9;
2017-05-01;6.5;.4;31.2;26.7;22.3;75.25;2.733333;
2017-05-02;0;.3;27.8;24.4;20.8;95.5;.833333;
2017-05-03;2;74.6;31;25.84;20.8;96.25;1.4;
2017-05-04;7.2;25.2;31.6;27.12;20.6;76.25;2.8;
2017-05-05;8;0;32;27.04;20;76;2.8;
2017-05-06;6.9;0;31.8;25.96;20.6;87;2.966667;
2017-05-07;1.8;28.8;31.6;26.24;21;89.5;.9;
2017-05-08;0;8.7;26.6;24.32;21.4;98.5;.9;
2017-05-09;3.3;50.8;32.2;26.64;20.8;87;2.633333;
2017-05-10;1.6;.6;30.1;null;null;93.5;1.333333;
2017-05-11;8.4;21.1;31.8;null;null;83.25;1.766667;
2017-05-12;8.5;4.2;31.8;null;null;73.75;2.833333;
2017-05-13;9.8;0;32;null;null;72.25;3.033333;
2017-05-14;8.8;0;32.2;null;null;79.25;1.5;
2017-05-15;7.5;0;32;null;null;81.5;1.3;
2017-05-16;8.6;0;32.6;28.78;25.3;78;1.833333;
2017-05-17;7.9;0;33;29.06;25.9;75.25;1.8;
2017-05-18;8;0;32.2;null;null;76;1.766667;
2017-05-19;7.8;.4;32.4;28.5;24.5;75;1.833333;
2017-05-20;4.9;58.2;31.2;27.38;23.9;78.25;1.966667;
2017-05-21;8.9;.7;31.8;28.46;25.9;70.25;2.733333;
2017-05-22;8.3;10.4;31.9;28.2;24.7;74.5;1.666667;
2017-05-23;8.1;0;31.9;27.64;23.7;76.25;1.9;
2017-05-24;8.5;0;32;27.7;23.3;78.75;2.5;
2017-05-25;3.7;0;31.8;26.9;24.1;80.25;1.933333;
2017-05-26;7.7;0;31.3;26.52;23.9;80;2.133333;
2017-05-27;6.7;0;32.4;27.5;23.1;82;1.733333;
2017-05-28;3.5;16.8;31;26.26;24.3;93.25;1.2;
2017-05-29;0;140.4;25.4;23.7;22.7;98;1.6;
2017-05-30;0;38;27.8;24.52;22.2;95.75;.766667;
2017-05-31;7.3;14.2;31.4;26.86;23.7;88.75;1.533333;
2017-06-01;2.1;.1;30.6;26.66;24.3;91;1.033333;
2017-06-02;5.7;.6;31.2;27.46;23.3;80.5;2.266667;
2017-06-03;6.4;8.2;31;25.94;23.7;88;1.966667;
2017-06-04;7.4;10.8;31;26.62;23.7;78.5;2.533333;
2017-06-05;4.3;4.4;30.4;26.14;23.7;85;2.433333;
2017-06-06;8.6;4.6;31.2;27.86;23.5;73.75;2.733333;
2017-06-07;8.2;3.5;31.8;27.38;22.5;74.75;3.1;
2017-06-08;6.9;0;31.8;27.86;22.5;73.25;2.8;
2017-06-09;7;1;31.4;27.3;24.5;82.75;3.066667;
2017-06-10;7.6;1;32;27.1;23.5;84;3.3;
2017-06-11;7.1;1.5;31.2;27.26;23.5;82.25;2.866667;
2017-06-12;8.3;.2;31;26.62;22.7;78;2.4;
2017-06-13;5.1;2.2;31.2;27.5;23.3;75.25;2.833333;
2017-06-14;4;2.4;30.6;25.32;23.3;87.25;2.7;
2017-06-15;0;6.4;26.4;23.46;22.1;93.75;.666667;
2017-06-16;8.3;20.4;31;25.92;21.8;82;3.033333;
2017-06-17;6.6;7.2;30.2;25.58;22.5;86.75;2.233333;
2017-06-18;7.1;7.8;30.6;26.34;23.1;79.5;2.766667;
2017-06-19;5.5;15.1;30.6;26.58;23.5;78.5;3.2;
2017-06-20;8.2;3.6;30.6;26.2;22;82.25;1.9;
2017-06-21;7.7;5.6;30.4;26.38;23.5;79.5;2.8;
2017-06-22;6.5;1.3;30.4;25.78;22.1;76.5;3.166667;
2017-06-23;7.9;3.6;30.8;27.02;23.1;78;2.9;
2017-06-24;3.1;15.8;28.8;25.38;23.3;91;2.433333;
2017-06-25;0;10;27.6;24.04;21.4;96.5;1.633333;
2017-06-26;7.7;43.6;29.8;24.88;21.4;84.75;2.166667;
2017-06-27;3.5;3.6;29.6;25.7;22.5;81.25;3.5;
2017-06-28;0;37.5;26.2;24.38;23.3;97.75;1.5;
2017-06-29;1.7;60.4;29.4;25.14;22.7;99;1.233333;
2017-06-30;2.4;45.7;30.6;25.82;23.5;95.5;1.6;
2017-07-01;0;37.6;26.8;24.26;23.3;95.75;.933333;
2017-07-02;4.7;4.2;29.2;25.26;22.7;81.5;2.133333;
2017-07-03;2.3;1.2;28.6;24.26;22.3;82.25;3;
2017-07-04;5.2;.4;28;24.04;21.8;88.75;3.033333;
2017-07-05;2.6;7.2;29;25.06;22.7;90.25;4.2;
2017-07-06;0;32.7;27.2;23.78;22.1;88.5;2.566667;
2017-07-07;.3;.6;27.2;24.22;22.7;90.25;3.233333;
2017-07-08;3.9;3.2;29.2;24.74;22.1;80.75;3.966667;
2017-07-09;.2;13;27;23.68;21.8;96;2.966667;
2017-07-10;.9;9.6;29;25.24;22.6;81.5;2.533333;
2017-07-11;0;.6;28.6;25.22;23.5;85.75;3.066667;
2017-07-12;4.2;3;29.2;25.54;22.9;84.5;3.3;
2017-07-13;6;1;29.8;24.72;20.4;85.75;3.2;
2017-07-14;6.3;9.8;28.6;24.56;21.4;79.25;3.766667;
2017-07-15;4.5;2.4;29.8;25.32;22.2;78;2.966667;
2017-07-16;5.7;3.4;29;24.46;22.1;91.75;3.533333;
2017-07-17;5.4;6.2;29.6;24.62;22.1;82.75;3.166667;
2017-07-18;1.8;.5;28.4;24.48;21;80.5;3.133333;
2017-07-19;1.8;3;28.8;24.36;21.8;88;2.633333;
2017-07-20;.3;7.6;28.8;24.7;22.5;93.5;1.666667;
2017-07-21;1.7;96.4;29.4;24.54;22.9;90.5;3.3;
2017-07-22;3.6;2.2;29;24.28;21.6;90.25;1.266667;
2017-07-23;2.8;5.4;29.2;25.34;22.1;82.5;2.2;
2017-07-24;8.5;1.4;29.6;25.74;22.9;76.75;2.266667;
2017-07-25;5.4;2.6;29;24.66;22.5;83.75;3.6;
2017-07-26;6.8;10.4;29;25.16;21.6;76.25;4.133333;
2017-07-27;3.2;.4;29.2;24.44;21.8;87.75;3.233333;
2017-07-28;0;119.8;23.4;22.48;21.4;98;1.233333;
2017-07-29;2.3;48.8;28.4;23.88;21.2;86;2.733333;
2017-07-30;2.8;1.2;28.4;24.56;21.8;84.25;2.2;
2017-07-31;.1;7;27.4;23.92;21.8;91;3.066667;
2017-08-01;1.3;4;28.6;24.64;21.8;87.5;2.233333;
2017-08-02;4.5;9;29.8;25.62;23.1;83;2.566667;
2017-08-03;8.3;.2;29.4;24.88;21.4;82.25;2.8;
2017-08-04;8.9;0;30.2;25.68;21.6;81.5;2.766667;
2017-08-05;8.9;0;29.6;25.82;22.1;75.75;2.5;
2017-08-06;8.6;0;29.8;25.24;21.2;77.25;3.966667;
2017-08-07;2.3;2.4;28.6;24.76;21.4;78.25;3.4;
2017-08-08;7.6;.9;30;24.56;20.6;78.5;2.833333;
2017-08-09;8.1;.1;30;26.3;22.1;76.5;2.4;
2017-08-10;8.5;0;30;26.22;22.1;74.75;3.2;
2017-08-11;6.9;2.8;29.7;25.8;22.1;74.75;2.633333;
2017-08-12;9.2;0;30;26.1;22.1;69.75;2.833333;
2017-08-13;8.5;0;30;25.9;22.1;77;2.966667;
2017-08-14;6.2;4.2;29.8;25.48;21.8;75.25;2.733333;
2017-08-15;9.9;0;29.6;25.28;20.6;71.75;1.733333;
2017-08-16;9.8;0;29.8;26.08;21.6;70.25;2.966667;
2017-08-17;2.2;1;29.4;24.8;21.8;91.75;1.833333;
2017-08-18;4.6;14.8;30;26.5;22.5;78;2.066667;
2017-08-19;3.3;2.4;29.2;26.16;23.4;71.75;2.933333;
2017-08-20;8.1;0;30.2;26.62;24.5;72.25;2.533333;
2017-08-21;8.7;1;30.6;26.32;21.8;75.25;2.966667;
2017-08-22;9.2;0;29.8;26.3;22.3;74.75;3.6;
2017-08-23;7.4;2.2;29.8;27.28;21.6;71.5;2.566667;
2017-08-24;5;2.8;30.2;26.3;22.7;77.5;3.3;
2017-08-25;8.9;0;30;26.22;23.1;78.25;2.966667;
2017-08-26;8;11.6;29.6;25.66;22.1;80;3.266667;
2017-08-27;2;6.2;29;25.52;21.6;73.75;.8;
2017-08-28;8.8;3.5;30;26.18;22.1;74.5;2.166667;
2017-08-29;5.9;2.4;30;25.6;21;79.25;3.2;
2017-08-30;6.1;1.8;30;26.16;21.2;74.75;3.5;
2017-08-31;9.1;2;30.4;26.62;23.7;71.75;2.866667;
2017-09-01;9.3;0;30.2;26.42;22.9;67.5;2.4;
2017-09-02;9.5;0;30.4;25.44;21.4;70;3.866667;
2017-09-03;9;2;29.6;24.68;21;77.75;4.066667;
2017-09-04;9.6;6.3;29.8;25.56;20.6;67.25;3.866667;
2017-09-05;5.1;6.4;29.8;25.62;22.1;79;2.633333;
2017-09-06;5.5;3.4;30;25.4;23;88.25;2.466667;
2017-09-07;6.9;40.1;30;25.86;22.9;87.5;3.133333;
2017-09-08;8.9;6.4;29.6;25.86;22.9;75;3.966667;
2017-09-09;3.9;2.2;29.8;25.9;22.7;79.75;3.166667;
2017-09-10;4.6;6.8;29.6;25.46;23.3;77.5;3.533333;
2017-09-11;10;2.4;30.2;26.14;23.1;71.5;3.633333;
2017-09-12;9.8;0;30.2;26.38;23.1;73.75;3.266667;
2017-09-13;8.9;4;29.8;26.02;23.1;78.25;3.233333;
2017-09-14;4.9;4.2;30;26.38;22.7;67.25;3.533333;
2017-09-15;7.3;5.6;29.8;25.38;22.3;74.75;2.966667;
2017-09-16;2.1;4;28.8;26.06;22.3;73.25;3.3;
2017-09-17;7.2;3.8;30;26.14;22.1;74;3.066667;
2017-09-18;8.8;0;30.2;26.82;24.1;67.75;3.4;
2017-09-19;8;0;30.4;26.86;24.1;65.75;3.4;
2017-09-20;9.2;6;30.3;25.62;21.8;74;3.6;
2017-09-21;8;2.8;30;26.1;22.9;73.75;3.566667;
2017-09-22;8.4;.2;30.4;26.9;24.7;72.25;3.866667;
2017-09-23;6.9;7.6;29.6;25.7;22.3;75.25;3.633333;
2017-09-24;7.6;0;30.5;25.78;20.8;72;3.066667;
2017-09-25;9.1;2.8;30;26.02;22.9;74.5;3.066667;
2017-09-26;7.4;.2;30.4;26.36;21.8;71.25;3.3;
2017-09-27;4.7;1;30.2;26.14;24.1;79.5;3.6;
2017-09-28;7.4;1.8;30;26.46;24.1;79.25;3.3;
2017-09-29;8.5;.6;30.2;26.76;24.4;71;3.033333;
2017-09-30;8.5;0;30.2;27.1;24.7;67;3.166667;
2017-10-01;8.7;0;30.2;27.14;24.9;67;3.566667;
2017-10-02;9;0;30.8;27.54;24.9;71.75;3.2;
2017-10-03;8.8;0;31.4;27.7;25.9;75;2.8;
2017-10-04;6;0;31.2;27.7;25.3;73;3.733333;
2017-10-05;8.4;.4;30.8;27.26;24.1;70.75;4.466667;
2017-10-06;8;1.9;30.4;26.54;23.7;74.25;3.766667;
2017-10-07;10;2;31.2;27.14;23.9;65;3.1;
2017-10-08;8.1;0;30.4;27.14;25.1;69.25;3.066667;
2017-10-09;5.1;1.2;30.4;26.98;23.1;68.75;3.766667;
2017-10-10;8.9;.7;30.2;25.98;22.7;78.25;2.633333;
2017-10-11;2.7;4.8;30;26.06;22.7;73.5;2.333333;
2017-10-12;9.8;0;null;27.1;24.7;71;2.966667;
2017-10-13;9.9;0;31.2;27.74;25.3;71;3.4;
2017-10-14;7.3;0;30.8;27.58;25.1;71.75;2.966667;
2017-10-15;9.6;0;30.8;27.74;25.3;72.25;2.866667;
2017-10-16;7;0;30.6;27.86;25.5;70;3.166667;
2017-10-17;8.8;.4;31.2;27.5;24.3;71.25;2.7;
2017-10-18;7.1;4;30.5;26.64;23.9;75;2.633333;
2017-10-19;9;0;31.2;27.22;25.1;74.75;3.066667;
2017-10-20;1;8;29.8;26.34;23.9;85.75;2.633333;
2017-10-21;4.3;2.8;30;27.02;24.5;80.75;2.833333;
2017-10-22;8.6;1.4;30.6;27.18;25.3;70.75;2.733333;
2017-10-23;6.8;1.4;30;25.8;22.6;85.75;2.633333;
2017-10-24;6.1;17.4;30.4;26.9;23.3;76;2.6;
2017-10-25;8.3;0;31.2;27.66;25.1;70.25;3.166667;
2017-10-26;6.2;0;30.8;26.62;23.9;84.5;2.633333;
2017-10-27;5.4;4.2;30.2;26.62;23.9;82;2.733333;
2017-10-28;4.1;1;31;27.82;25.5;77.5;2.7;
2017-10-29;8;0;31;27.7;25.5;76;3.133333;
2017-10-30;9;0;30.6;27.26;24.1;72.75;3.2;
2017-10-31;10.1;0;31;27.86;25.9;75.5;2.3;
2017-11-01;9.7;0;30.6;27.58;24.9;74.75;2.3;
2017-11-02;8.3;.8;31.2;27.94;25.3;74.25;3.2;
2017-11-03;8.8;1;31.9;28.04;25.9;71.5;3.2;
2017-11-04;6.5;0;30.8;27.62;25.9;73.25;2.633333;
2017-11-05;9.7;5;31;27.7;24.9;68.75;2.433333;
2017-11-06;9.4;0;31;27.78;25.7;68.75;2.266667;
2017-11-07;8.8;0;31.4;27.86;25.7;73.5;1.933333;
2017-11-08;9.3;.4;31.2;27.66;25.3;71.25;2.5;
2017-11-09;7.7;0;30.6;27.86;25.9;71;2.633333;
2017-11-10;9.4;.5;32;28.06;25.9;70.25;2.966667;
2017-11-11;9.1;1.7;31.4;27.9;24.5;72.25;2.5;
2017-11-12;9.6;0;31.5;27.64;24.1;74.5;3.033333;
2017-11-13;10.7;.6;31.4;28.18;25.7;71;2.3;
2017-11-14;8.8;0;31.8;28.6;26.4;71.5;3.033333;
2017-11-15;9;.6;31.4;27.78;24.9;68;3.066667;
2017-11-16;9.5;0;32;28.18;25.9;66;2.733333;
2017-11-17;6.6;0;31.2;28.18;25.9;67.75;2.3;
2017-11-18;9.1;0;31.4;28.12;26.2;69.25;2.166667;
2017-11-19;9.5;0;32.8;27.68;22.6;70.75;2.633333;
2017-11-20;9.9;0;32;28.38;25.9;63.75;2.733333;
2017-11-21;9.4;0;31.8;28.02;24.1;71.25;2.733333;
2017-11-22;9.2;0;31.6;28.44;26.4;71.25;1.233333;
2017-11-23;6.2;0;31.8;27.9;25.5;76.5;1.1;
2017-11-24;7;.4;31.8;28.52;26.4;72.25;3.066667;
2017-11-25;9.7;0;32;28.36;26.4;68.75;3.066667;
2017-11-26;10;0;32;27.98;25.1;66.5;3.3;
2017-11-27;8.3;0;32;27.54;23.3;70;3.066667;
2017-11-28;9.4;0;31.8;28.22;25.7;71;2.966667;
2017-11-29;5.6;0;31.6;28.44;26.4;71.75;3.5;
2017-11-30;8.1;0;31.6;28.64;26.6;72;3.066667;
2017-12-01;6.9;0;32;28.72;26.6;70.75;3.2;
2017-12-02;9.2;0;32;28.52;26.4;69.5;3.3;
2017-12-03;8.9;0;31.8;28.52;26.2;71.5;2.166667;
2017-12-04;6.9;0;32;28.88;26.6;71.75;2.733333;
2017-12-05;8.7;0;32;28.8;26.6;74.75;3.2;
2017-12-06;9;0;32.4;28.64;26.2;72.25;2.733333;
2017-12-07;9.1;0;32.2;28.72;26.4;70.25;2.4;
2017-12-08;8.7;0;32.2;28.6;26.6;74;1.6;
2017-12-09;9.1;0;33.5;29.02;26.8;71.75;3.766667;
2017-12-10;7.9;0;32.8;28.96;27.2;72.75;3.3;
2017-12-11;3.1;0;31.6;28.64;26.4;74.25;2.3;
2017-12-12;9.3;0;32.4;28.96;26.8;70;3.533333;
2017-12-13;8.8;0;32.8;29.08;26.8;69.5;2.233333;
2017-12-14;7.6;0;32.8;28.66;25.3;67.75;3.4;
2017-12-15;9.2;0;32.8;29;26.6;69.25;3.5;
2017-12-16;8.9;0;32.4;29;27;75.25;2.7;
2017-12-17;8.7;0;31.8;28.6;27;71.75;3.3;
2017-12-18;8.7;0;33;28.96;26.8;73.5;2.8;
2017-12-19;null;0;33;29.04;26.8;68.5;3.066667;
2017-12-20;3.1;0;32;27.46;23.7;75.5;2.733333;
2017-12-21;4.6;18.2;31.2;27.62;23.5;75.5;2.5;
2017-12-22;5;0;31.6;28.58;26.3;75.75;2.933333;
2017-12-23;7.2;5.6;31.6;28.1;24.7;74.25;2.633333;
2017-12-24;8.8;.4;31.6;28.64;26.6;75.25;2.4;
2017-12-25;8.2;0;32;28.34;25.7;74.5;3.066667;
2017-12-26;7.2;2.4;31.8;27.94;24.3;74.75;2.633333;
2017-12-27;8.6;0;32;28.8;27;71.75;2.966667;
2017-12-28;9.1;0;32.4;28.6;26.2;71.25;2.733333;
2017-12-29;9.2;0;32.6;29;26.6;71;3.3;
2017-12-30;9.1;0;32.4;29.12;26.6;72.25;2.4;
2017-12-31;9.4;0;32.6;29.08;26.8;72.25;3.3;
2018-01-01;10;.8;32.4;28.72;26.2;72.75;2.966667;
2018-01-02;8;0;32.2;28.64;26.2;71.75;2.166667;
2018-01-03;7.6;0;32.4;28.8;26.6;71.75;2.633333;
2018-01-04;7.3;0;32.6;29;26.6;70.75;2.066667;
2018-01-05;7.1;0;33;29.16;26.2;67.25;3.133333;
2018-01-06;9.5;0;33.3;29.18;26.6;69.75;3.5;
2018-01-07;9.2;0;32.2;28.96;26.4;70.75;2.833333;
2018-01-08;8.8;0;32;29.04;27;70.25;2.833333;
2018-01-09;7.8;3;31.8;28.1;24.1;70;3.2;
2018-01-10;.4;2.4;30.8;27.66;24.9;78.75;2.466667;
2018-01-11;8.5;.6;32.3;27.94;24.3;73.25;2.466667;
2018-01-12;8.9;0;32.6;28.84;26.2;73;2.633333;
2018-01-13;9.7;0;33.7;29.18;26.4;71.75;2.966667;
2018-01-14;8.9;0;33.7;29.14;26.2;73;2.833333;
2018-01-15;4.6;.5;32.6;27.9;22.7;77.75;2.2;
2018-01-16;6.9;4.4;31.8;27.78;22.7;68;2.733333;
2018-01-17;8.8;3.6;32.4;27.58;24.1;79.75;3.866667;
2018-01-18;2.6;27.4;31.4;27.34;23.7;84.25;2.433333;
2018-01-19;0;4.6;28.6;25.62;23.7;95.25;1.433333;
2018-01-20;3.4;40.8;30.8;26.54;23.3;84;1.6;
2018-01-21;9.3;.4;31.8;27.54;23.1;73.5;3.066667;
2018-01-22;2.9;0;31.6;27.98;24.7;75;2.833333;
2018-01-23;3.7;2;31.6;27.14;24.1;83;1.5;
2018-01-24;4.8;3;31.6;27.9;25.1;77.5;3.066667;
2018-01-25;7.3;0;31.8;28.1;24.9;74;1.5;
2018-01-26;8.2;0;31.9;28.42;26.2;72.5;2.066667;
2018-01-27;7.2;0;32.2;28.88;27;70.5;1.666667;
2018-01-28;8.6;0;32;27.98;25.7;77.5;2.533333;
2018-01-29;8;7.2;32.2;28.06;24.9;75.75;1.933333;
2018-01-30;8.6;0;32;28.8;26.6;72;1.966667;
2018-01-31;9;0;32.2;28.84;26.6;72;1.933333;
2018-02-01;5;.4;32.2;28.6;26.2;79;2.033333;
2018-02-02;9;1.4;32.4;28.88;26.4;73.75;2.3;
2018-02-03;9.1;0;32.2;29.08;26.8;72.5;1.733333;
2018-02-04;7.3;0;32;28.34;25.1;74;1.6;
2018-02-05;.9;0;31.8;28.74;25.1;75.5;2.433333;
2018-02-06;9.6;0;32.8;29.12;26.2;73.75;2.3;
2018-02-07;9.2;0;32.8;28.54;24.3;76.75;3.033333;
2018-02-08;7;.4;32.4;29.04;26.6;78;2.866667;
2018-02-09;6.4;5.4;32.2;28.18;24.7;75.5;1.933333;
2018-02-10;3.1;1.5;30.2;27.22;24.1;75.5;2.266667;
2018-02-11;8.1;.4;32.8;28.14;23.9;66.25;3.4;
2018-02-12;3.8;1.2;32.2;27.7;23.5;70.25;3.533333;
2018-02-13;5.6;4.6;32.2;27.7;23.5;70.25;3.533333;
2018-02-14;5.4;39.6;25.8;24.18;23.5;98.75;2.2;
2018-02-15;3.2;39.2;31.6;26.82;23.5;81;2.733333;
2018-02-16;3.4;6;31.6;27.58;23.7;83.25;2.6;
2018-02-17;1.5;null;31.2;26.98;23.7;88.5;1.766667;
2018-02-18;6.2;29;31.2;27.54;23.9;82.5;2.966667;
2018-02-19;8.1;.2;31.8;28.3;25.3;75.5;2.5;
2018-02-20;8.8;0;32;28.8;26.6;73.25;2.3;
2018-02-21;9.8;0;32;28.8;26.4;72.5;2.3;
2018-02-22;3.1;0;31.4;27.94;24.5;80.5;2.033333;
2018-02-23;8;5.4;31.6;27.86;23.3;74.25;2.433333;
2018-02-24;9.4;0;32;28.96;26.6;68.75;3.133333;
2018-02-25;2.1;0;31.4;27.5;23.9;75.25;1.9;
2018-02-26;8.5;1.4;31.6;28.06;23.9;70.75;2.4;
2018-02-27;9.4;0;32.6;28.38;23.7;73;2.333333;
2018-02-28;1.6;6.2;31;26.54;24.3;88;1.8;
2018-03-01;2.3;9.6;31.8;26.46;23.3;91.25;2.633333;
2018-03-02;4.3;13.4;31;26.34;23.7;89.75;1.8;
2018-03-03;10;9.2;32.4;28.02;24.3;77.25;2.033333;
2018-03-04;8.7;.8;31.8;28.7;25.5;75.5;1.633333;
2018-03-05;9.7;0;32;29.04;26.8;77;2.566667;
2018-03-06;4.8;19.4;32;26.64;24.4;90.5;2.733333;
2018-03-07;9.6;0;32.2;28.46;24.7;74;1.9;
2018-03-08;9.1;0;32.4;28.82;24.5;71.5;1.766667;
2018-03-09;9.3;0;32.6;29.32;26.2;71.25;2.3;
2018-03-10;9.5;0;32.4;28.62;23.9;66.5;2.3;
2018-03-11;9.5;0;32.4;29.12;27;72;1.666667;
2018-03-12;7.8;0;32.8;29.14;25.7;73.75;2.266667;
2018-03-13;8.4;0;32.6;29.1;25.3;76;2.4;
2018-03-14;8.4;0;32.8;29.36;27.8;72;1.933333;
2018-03-15;9.3;0;32.8;28.42;24.7;71.75;2.166667;
2018-03-16;5.2;0;33;28.54;23.5;68;1.7;
2018-03-17;9.3;0;32.6;28.54;23.5;69.25;2.633333;
